match_id,radiant_win,radiant_team,dire_team
8988808271,False,"93,86,9,22,120","39,32,43,75,84"
8988808266,True,"2,1,7,75,9","74,64,29,41,26"
8988808248,False,"67,25,14,104,74","91,28,20,54,145"
8988808247,False,"123,14,25,96,70","22,87,5,6,108"
8988808239,True,"62,6,21,112,5","47,69,11,31,155"
8988808225,False,"110,9,128,23,11","54,97,68,26,39"
8988808219,False,"114,84,39,135,88","36,20,119,129,11"
8988808203,True,"101,108,14,54,35","49,67,71,136,25"
8988808200,False,"74,57,37,107,8","41,36,60,22,30"
8988808195,False,"7,76,22,1,14","45,71,90,11,131"
8988808194,False,"83,8,11,23,31","7,48,104,37,76"
8988808192,True,"46,50,108,80,97","88,91,54,112,2"
8988808191,True,"36,86,7,87,54","2,1,14,52,62"
8988808189,True,"11,20,85,45,25","62,145,91,36,111"
8988808172,True,"41,22,82,135,112","108,44,91,101,19"
8988808166,False,"69,114,48,106,5","14,74,123,60,19"
8988808157,True,"110,25,29,87,93","5,107,70,9,137"
8988808155,False,"11,55,14,72,105","136,33,8,74,62"
8988808124,False,"48,87,19,136,86","135,112,42,29,75"
8988808121,True,"26,42,123,93,32","22,8,36,106,14"
8988808120,True,"75,35,14,86,32","93,88,15,45,74"
8988808119,True,"86,110,83,120,1","90,72,26,30,135"
8988808105,True,"18,40,68,11,25","22,41,84,135,54"
8988808104,False,"44,95,76,80,75","71,14,86,108,84"
8988808102,False,"87,62,29,74,11","50,72,21,9,71"
8988808101,True,"86,75,14,26,11","19,9,107,47,136"
8988808097,True,"35,91,28,102,107","93,128,11,70,105"
8988808076,False,"106,5,35,6,71","30,53,42,21,112"
8988808074,False,"14,108,40,74,8","51,25,129,48,62"
8988808073,False,"85,17,86,41,27","114,64,103,11,128"
8988808068,True,"84,67,18,110,26","35,31,42,41,131"
8988808044,True,"25,26,18,14,131","111,2,91,6,120"
8988808041,True,"106,28,86,48,84","96,14,54,74,68"
8988808020,True,"93,64,88,42,76","26,12,31,96,104"
8988808019,True,"128,12,131,135,9","111,4,69,25,21"
8988808001,True,"105,84,25,110,48","20,81,65,10,22"
8988807995,False,"5,93,26,36,85","25,14,108,1,27"
8988807994,False,"96,84,135,67,75","45,26,31,93,2"
8988807991,True,"93,27,54,25,23","12,64,13,145,86"
8988807978,True,"15,123,7,93,25","54,121,42,14,35"
8988807976,True,"112,135,11,25,74","121,99,7,97,48"
8988807973,True,"14,74,41,85,55","6,22,91,36,71"
8988807971,False,"74,35,11,93,108","54,14,42,25,21"
8988807969,True,"119,145,108,46,21","27,70,47,83,49"
8988807963,True,"87,18,9,106,21","47,72,22,60,5"
8988807961,False,"14,9,114,26,106","74,54,19,86,35"
8988807945,False,"18,42,79,108,7","92,13,37,54,101"
8988807941,True,"8,68,27,59,60","1,63,67,30,49"
8988807939,True,"88,12,74,97,131","18,45,28,107,123"
8988807923,False,"39,68,86,14,6","123,19,26,58,41"
8988807915,True,"83,71,20,36,90","18,27,108,9,25"
8988807892,False,"4,7,8,21,110","17,11,58,50,14"
8988807890,False,"14,20,39,67,71","36,84,93,29,64"
8988807887,True,"84,123,87,63,28","30,96,20,120,8"
8988807873,True,"104,46,105,85,74","2,26,112,44,97"
8988807871,True,"19,120,128,12,87","45,70,30,102,14"
8988807869,False,"113,10,34,84,14","145,136,36,110,77"
8988807866,False,"40,114,49,86,59","93,56,84,42,15"
8988807865,True,"123,23,26,1,113","45,44,34,84,77"
8988807864,False,"22,51,2,70,128","108,71,126,8,101"
8988807862,True,"110,86,2,8,107","31,101,54,74,60"
8988807843,False,"55,8,97,106,9","26,15,64,62,145"
8988807842,True,"54,76,104,97,26","98,35,21,73,128"
8988807838,False,"128,74,42,104,22","11,25,91,15,84"
8988807833,True,"104,101,86,50,18","49,11,105,14,25"
8988807831,True,"22,32,67,17,28","41,86,85,74,35"
8988807816,True,"77,21,7,10,101","36,108,35,31,5"
8988807800,True,"8,14,32,5,107","62,26,112,2,10"
8988807798,True,"19,5,109,58,42","14,17,94,97,2"
8988807796,False,"11,155,91,62,88","104,27,82,93,71"
8988807790,True,"35,18,37,15,128","14,138,98,31,25"
8988807787,True,"123,67,30,28,120","97,11,14,53,112"
8988807786,False,"106,9,99,93,37","83,74,11,60,5"
8988807770,False,"25,100,99,83,15","34,114,47,7,37"
8988807756,False,"49,22,11,40,3","102,110,53,97,128"
8988807741,True,"86,114,47,14,30","76,84,54,31,29"
